['"1416607510490"', '"960"', '"530"', '"960"', '"45"', '"23"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],22,430,0.1085,0.000938095444193
['"1416607511485"', '"966"', '"530"', '"966"', '"45"', '"23"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],23,436,0.113,0.000948851986302
['"1416607512509"', '"972"', '"530"', '"971"', '"45"', '"23"', '"2"', '"s0000"', '"508"', '"507"', '"508"'],23,441,0.113,0.000961706277287
['"1416607513504"', '"976"', '"531"', '"976"', '"45"', '"23"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],24,445,0.113,0.000973400111447
['"1416607514504"', '"976"', '"530"', '"976"', '"45"', '"23"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],23,446,0.115,0.000976345886465
['"1416607515516"', '"980"', '"530"', '"979"', '"45"', '"24"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],23,449,0.1135,0.00097982725694
['"1416607516523"', '"986"', '"531"', '"985"', '"45"', '"24"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],24,454,0.117,0.000990851596778
['"1416607517523"', '"992"', '"531"', '"992"', '"45"', '"24"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],23,461,0.1175,0.00100299176049
['"1416607518534"', '"996"', '"531"', '"995"', '"45"', '"24"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],24,464,0.117,0.0010147302276
['"1416607519538"', '"996"', '"531"', '"995"', '"45"', '"24"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],24,464,0.118,0.00101763136966
['"1416607520549"', '"1000"', '"532"', '"1000"', '"45"', '"25"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],25,468,0.1205,0.00102142517082
['"1416607521545"', '"1006"', '"532"', '"1006"', '"45"', '"25"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],25,474,0.123,0.00103271730839
['"1416607522552"', '"1012"', '"532"', '"1012"', '"45"', '"25"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],25,480,0.122,0.00104508063687
['"1416607523560"', '"1015"', '"532"', '"1015"', '"45"', '"25"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],25,483,0.1225,0.00105565864716
